Pilot Point city (pt.),0
Pilot Rock city,1510
Pilot Station city,609
Pilot township,2052
Pilsen town,209
Pima County,1004516
Pima town,2477
Pin Oak township,3923
Pinal County,401918
Pinckard town,635
Pinckney town,332
Pinckney village,2487
Pinckneyville city,5536
Pinconning city,1278
Pinconning township,2398
Pindall town,106
Pine Apple town,126
Pine Beach borough,2165
Pine Bluff city,45332
Pine Bluffs town,1146
Pine City city,3076
Pine City township,1357
Pine County,29095
Pine Creek township,738
Pine Forest city,501
Pine Grove borough,2148
Pine Grove town,525
Pine Grove township,2934
Pine Haven town,498
Pine Hill borough,10464
Pine Hill town,922
Pine Island city,3324
Pine Island city (pt.),2590
Pine Island town,1038
Pine Island township,546
Pine Knoll Shores town,1366
Pine Lake city,754
Pine Lake town,2726
Pine Lake township,209
Pine Lawn city,3425
Pine Level town,1818
Pine Mountain town,1344
Pine Mountain town (pt.),1280
Pine Plains town,2456
Pine Point township,411
Pine Prairie village,1593
Pine Ridge town,283
Pine River city,927
Pine River town,1838
Pine River township,2244
Pine Rock township,959
Pine Springs city,395
Pine township,325
Pine Valley borough,12
Pine Valley town,1152
Pine Village town,213
Pinebluff town,1416
Pinecrest village,19251
Pinedale town,1958
Pinegrove township,1312
Pinehurst city,346
Pinehurst village,15434
Pineland city,815
Pinellas County,938098
Pinellas Park city,50946
Pinesdale town,933
Pinetop-Lakeside town,4318
Pinetops town,1338
Pineview town,490
Pineville city,1791
Pineville town,231
Pinewood town,540
Piney Point Village city,3342
Piney township,4721
Pingree city,59
Pingree Grove village,5878
Pingree Grove village (pt.),64
Pingree township,48
Pink Hill town,542
Pink town,2097
Pinkhams grant,9
Pinole city,19100
Pinora township,702
Pinson city,7143
Pioneer city,23
Pioneer township,34
Pioneer village,154
Pioneer Village city,2810
Pipe Creek township,12327
Piper City village,789
Piper City village (pt.),749
Piperton city,1570
Pipestem Valley township,34
Pipestone city,4156
Pipestone County,9281
Pipestone township,2277
Pippa Passes city,644
Piqua city,20759
Piscataquis County,17026
Piscataway township,58982
Pisek city,103
Pisgah city,240
Pisgah town,715
Pismo Beach city,7931
Pitcairn borough,3264
Pitcairn town,827
Pitcher town,790
Pitkin County,17626
Pitkin town,67
Pitman borough,8895
Pitman township,495
Pitsburg village,383
Pitt County,175354
Pitt township,1003
Pittman Center town,555
Pitts city,308
Pittsboro town,3188
Pittsboro town (pt.),0
Pittsboro village,199
Pittsburg city,68140
Pittsburg County,44626
Pittsburg town,840
Pittsburg township,294
Pittsburg village,561
Pittsburgh city,305412
Pittsfield charter township,37548
Pittsfield city,4493
Pittsfield city (pt.),442
Pittsfield town,4092
Pittsfield township,4387
Pittsford town,29570
Pittsford township,1571
Pittsford village,1349
Pittsgrove township,9169
Pittston city,7685
Pittston town,2631
Pittston township,3387
Pittstown town,5713
Pittsville city,855
Pittsville town,1421
Pittsylvania County,62383
Piute County,1484
Pixley township,573
Placentia city,52397
Placer County,371694
Placerville city,10556
Plain Center township,126
Plain City city,6214
Plain City village,4295
Plain City village (pt.),3466
Plain Dealing town,988
Plain Grove township,799
Plain township,7780
Plain village,779
Plainfield charter township,32538
Plainfield city,428
Plainfield town,15135
Plainfield town (pt.),25144
Plainfield township,81581
Plainfield village,42138
Plainfield village (pt.),2234
Plains city,758
Plains town,1068
Plains township,9814
Plainsboro township,23429
Plainview city,605
Plainview township,15
Plainville city,318
Plainville town,17801
Plainville village,263
Plainwell city,3824
Plaistow town,7628
Plandome Heights village,1026
Plandome Manor village,875
Plandome village,1383
Plankinton city,718
Plankinton township,217
Plano city,11175
Plano city (pt.),272784
Plano township,104
Plant City city,36627
Plantation city,91457
Plantersville town,1166
Plaquemine city,6963
Plaquemines Parish,23447
Platea borough,415
Plateau township,11
Platinum city,64
Plato city,316
Plato township,6345
Plato village,108
Platte Center village,338
Platte Center village (pt.),290
Platte city,1248
Platte City city,4824
Platte County,94788
Platte Lake township,420
Platte township,354
Platte Woods city,399
Plattekill town,10336
Platteville city,12281
Platteville town,2608
Plattsburg city,2258
Plattsburgh city,19740
Plattsburgh town,11839
Plattsmouth city,6487
Plattville village,251
Plaucheville village,240
Plaza city,188
Plaza township,41
Pleak village,1292
Pleasant City village,439
Pleasant Dale village,212
Pleasant Gap township,223
Pleasant Garden town,4683
Pleasant Grove city,10325
Pleasant Grove township,1303
Pleasant Groves town,416
Pleasant Hill city,34497
Pleasant Hill city (pt.),8244
Pleasant Hill town,566
Pleasant Hill township,1229
Pleasant Hill village,943
Pleasant Hills borough,8284
Pleasant Hope city,611
Pleasant Lake township,75
Pleasant Mound township,987
Pleasant Plain city,97
Pleasant Plain village,155
Pleasant Plains town,349
Pleasant Plains township,1555
Pleasant Plains village,804
Pleasant Prairie township,237
Pleasant Prairie village,20400
Pleasant Ridge city,2564
Pleasant Ridge plantation,91
Pleasant Ridge township,246
Pleasant Run township,1845
Pleasant Springs town,3321
Pleasant township,718
Pleasant Vale township,559
Pleasant Valley city,3056
Pleasant Valley town,9769
Pleasant Valley township,268
Pleasant Valley UT,0
Pleasant View city,4251
Pleasant View township,1440
Pleasantdale township,30
Pleasanton city,77682
Pleasanton township,805
Pleasanton village,345
Pleasants County,7634
Pleasantview township,841
Pleasantville borough,194
Pleasantville city,1687
Pleasantville village,7154
Pleasantville village (pt.),566
Pleasureville city,841
Pleasureville city (pt.),764
Plentywood city,1918
Plevna city,97
Plevna town,181
Plevna township,243
Pliny township,105
Plover city,76
Plover town,685
Plover village,12326
Plum borough,27532
Plum Branch town,78
Plum City village,585
Plum Creek township,103
Plum Grove city,622
Plum Grove township,645
Plum Hill township,526
Plum Lake town,493
Plum Springs city,480
Plum township,365
Plumas County,18606
Plumb township,643
Plumcreek township,2321
Plumer township,11
Plumerville city,810
Plummer city,1026
Plummer township,22
Plumstead township,13208
Plumsted township,8584
Plumville borough,299
Plunketts Creek township,695
Plymouth borough,5857
Plymouth charter township,27039
Plymouth city,961
Plymouth city (pt.),10095
Plymouth County,24874
Plymouth town,11914
Plymouth township,281
Plymouth village,486
Plymouth village (pt.),484
Plympton town,2873
Poca town,990
Pocahontas city,6474
Pocahontas County,7138
Pocahontas town,116
Pocahontas village,756
Pocahontas village (pt.),756
Pocasset town,202
Pocatello city,54292
Pocatello city (pt.),54278
Pocola town,4030
Pocomoke City city,4160
Pocono township,10820
Pocopson township,4848
Poestenkill town,4528
Pohatcong township,3259
Pohlitz township,34
Pohocco township,1205
Poinsett County,24246
Point Arena city,453
Point Blank city,712
Point city,826
Point Comfort city,725
Point Hope city,702
Point Marion borough,1140
Point Pleasant Beach borough,4640
Point Pleasant borough,18665
Point Pleasant city,4284
Point Pleasant township,159
Point township,373
Point Venture village,873
Pointe Aux Barques township,10
Pointe Coupee Parish,22406
Pokagon township,1993
Pokegama township,2646
Poland town,5517
Poland township,14657
Poland village,504
Poland village (pt.),145
Polar town,966
Polk borough,799
Polk Centre township,199
Polk City city,4177
Polk City town,1838
Polk County,20225
Polk town,3949
Polk township,548
Polk village,309
Polkton charter township,2529
Polkton town,3157
Polkville city,539
Polkville town,817
Pollard city,208
Pollard town,135
Pollock town,479
Pollock village,86
Pollocksville town,309
Polo city,2274
Polonia township,34
Polson city,4607
Pomaria town,180
Pomeroy city,633
Pomeroy village,1827
Pomfret town,4179
Pomme de Terre township,132
Pomona city,153350
Pomona Park town,880
Pomona township,785
Pomona View township,22
Pomona village,3205
Pomona village (pt.),1810
Pompano Beach city,106105
Pompey town,7328
Pompton Lakes borough,11166
Pomroy township,39
Ponca city,935
Ponca City city,24766
Ponca township,325
Ponce de Leon town,557
Ponce Inlet town,3100
Poncha Springs town,764
Ponchatoula city,6907
Pond Creek city,853
Ponder town,1484
Pondera County,6219
Ponderay city,1136
Poneto town,166
Poneto town (pt.),15
Pontiac city,11599
Pontiac township,12682
Ponto Lake township,483
Pontoon Beach village,5671
Pontoon Beach village (pt.),736
Pontoosuc township,404
Pontoosuc village,143
Pontotoc city,5919
Pontotoc County,30950
Pony Gulch township,45
Pooler city,22251
Poolesville town,5160
Poospatuck Reservation,326
Pope County,63201
Pope township,212
Pope village,211
Popejoy city,78
Poplar Bluff city,17242
Poplar city,876
Poplar Grove township,5137
Poplar Grove village,5169
Poplar Grove village (pt.),1793
Poplar Hills city,370
Poplar River township,106
Poplar township,168
Poplar village,601
Poplarville city,2899
Popple Grove township,142
Popple River town,44
Popple township,530
Poppleton township,117
Poquoson city,12048
Poquott village,950
Port Alexander city,55
Port Allegany borough,2102
Port Allen city,5144
Port Angeles city,19256
Port Aransas city,3876
Port Arthur city,54548
Port Arthur city (pt.),54540
Port Austin township,1378
Port Austin village,644
Port Barre town,2111
Port Barrington village,1508
Port Barrington village (pt.),538
Port Byron township,1443
Port Byron village,1650
Port Byron village (pt.),383
Port Carbon borough,1837
Port Chester village,29522
Port Clinton borough,321
Port Clinton city,6009
Port Deposit town,659
Port Dickinson village,1603
Port Edwards town,1381
Port Edwards village,1751
Port Emma township,35
Port Gibson city,1443
Port Heiden city,102
Port Henry village,1154
Port Hope township,676
Port Hope village,259
Port Hueneme city,22139
Port Huron charter township,10448
Port Huron city,29168
Port Isabel city,5022
Port Jefferson village,7835
Port Jervis city,8638
Port Lavaca city,12399
Port Leyden village,673
Port Leyden village (pt.),482
Port Lions city,198
Port Matilda borough,596
Port Neches city,12755
Port Orange city,58742
Port Orchard city,13266
Port Orford city,1133
Port Republic city,1121
Port Richey city,2723
Port Royal borough,927
Port Royal town,11870
Port Sanilac village,606
Port Sheldon township,4443
Port St. Joe city,3415
Port St. Lucie city,174110
Port Tobacco Village town,13
Port Townsend city,9255
Port Vincent village,737
Port Vue borough,3765
Port Washington city,11586
Port Washington North village,3203
Port Washington town,1607
Port Washington village,569
Port Wentworth city,7080
Port William village,254
Port Wing town,369
Portage borough,2536
Portage charter township,3183
Portage city,36760
Portage city (pt.),36344
Portage County,161882
Portage Des Sioux city,331
Portage Lake town,381
Portage town,860
Portage township,47187
Portage village,448
Portage village (pt.),135
Portageville city,3154
Portageville city (pt.),3154
Portal city,154
Portal town,620
Portal township,26
Portales city,12233
Porter city,183
Porter County,167076
Porter town,4881
Porter township,9579
Porterdale city,1465
Porterfield town,1962
Portersville borough,237
Porterville city,55466
Portia town,425
Portis city,101
Portland borough,514
Portland city,413
Portland city (pt.),781
Portland town,9444
Portland township,410
Portola city,1928
Portola Valley town,4570
Portsmouth charter township,3249
Portsmouth city,191
Portsmouth town,17373
Portville town,3644
Portville village,989
Porum town,716
Posen township,828
Posen village,6021
Posen village (pt.),5564
Posey County,25540
Posey township,3984
Poseyville town,1029
Post city,5365
Post Falls city,29896
Post Oak Bend City town,666
Postville city,2155
Postville city (pt.),1883
Poteau city,8665
Poteet city,3393
Poth town,2103
Potlatch city,806
Potomac village,729
Potosi city,2669
Potosi town,848
Potosi township,1798
Potosi village,677
Potsdam town,16190
Potsdam township,37
Potsdam village,9617
Potshot Lake UT,74
Pottawatomie County,22897
Pottawatomie township,199
Pottawattamie County,93128
Pottawattamie Park town,233
Potter County,17206
Potter town,1861
Potter township,34
Potter village,333
Potterville city,2615
Potts Camp town,505
Pottsboro town,2218
Pottstown borough,22684
Pottsville city,3066
Potwin city,436
Poughkeepsie city,30513
Poughkeepsie town,44640
Poulan city,815
Poulsbo city,9702
Poultney town,3340
Poultney village,1579
Pound Ridge town,5228
Pound town,976
Pound village,375
Poway city,49848
Powder River County,1783
Powder Springs city,14590
Powderly city,734
Powell city,12511
Powell County,12434
Powell town,957
Powell township,85
Powells Crossroads town,1319
Powellsville town,262
Power County,7617
Powers city,678
Powers Lake city,301
Powers Lake township,59
Powers township,719
Powers village,420
Powersville village,58
Poweshiek County,18668
Powhatan County,28449
Powhatan Point village,1577
Powhatan town,70
Powhatan village,132
Powhattan city,76
Powhattan township,878
Pownal town,1510
Poy Sippi town,925
Poyen town,292
Poygan town,1315
Poynette village,2505
Poynor town,305
Prague city,2428
Prague village,298
Prague village (pt.),262
Prairie Center township,188
Prairie Centre township,104
Prairie City city,1695
Prairie City township,499
Prairie City village,371
Prairie County,8304
Prairie Creek township,479
Prairie Dog township,37
Prairie du Chien city,5757
Prairie du Chien town,1030
Prairie Du Long township,2226
Prairie du Rocher village,580
Prairie du Sac town,1119
Prairie du Sac village,4225
Prairie Farm town,570
Prairie Farm village,455
Prairie Green township,178
Prairie Grove city,4937
Prairie Grove village,1876
Prairie Home city,280
Prairie Island township,92
Prairie Lake town,1532
Prairie Lake township,50
Prairie Ronde township,2353
Prairie Rose city,73
Prairie township,573
Prairie View city,131
Prairie View township,196
Prairie Village city,21877
Prairieburg city,179
Prairieton township,438
Prairieville township,3410
Prairiewood township,276
Prathersville village,131
Pratt city,6963
Pratt County,9850
Pratt town,590
Pratt township,55
Prattsburgh town,2044
Prattsville town,307
Prattville city,35317
Prattville city (pt.),33424
Preble County,41586
Preble town,1362
Preble township,1087
Preemption township,1716
Premont city,2661
Prentice town,462
Prentice village,630
Prentiss County,25428
Prentiss town,1017
Prentiss UT,212
Prescott city,40958
Prescott township,160
Prescott Valley town,41075
Prescott village,258
Presho city,507
President township,525
Presidio city,3952
Presidio County,6976
Presque Isle city,9317
Presque Isle County,13004
Presque Isle town,616
Presque Isle township,1614
Preston city,5217
Preston County,33788
Preston Lake township,260
Preston town,4748
Preston township,1231
Preston village,217
Prestonsburg city,3277
Prestonville city,161
Pretty Prairie city,681
Pretty Prairie city (pt.),678
Pretty Rock township,13
Price city,8358
Price County,13675
Price town,224
Price township,3527
Priceville town,3061
Prichard city,22312
Priest River city,1751
Primera town,4208
Primghar city,888
Primrose town,762
Primrose township,72
Primrose village,59
Prince Edward County,23074
Prince George County,37333
Prince George's County,904430
Prince of Wales-Hyder Census Area,6396
Prince William County,446094
Princes Lakes town,1326
Princess Anne town,3330
Princeton,30108
Princeton city,7415
Princeton city (pt.),6
Princeton town,796
Princeton township,9030
Princetown town,2136
Princeville town,2021
Princeville township,1623
Princeville village,1733
Princeville village (pt.),702
Prineville city,9258
Pringle borough,966
Pringle town,111
Prinsburg city,494
Prior Lake city,25039
Prior township,244
Pritchett town,136
Proctor city,3081
Proctor town,1677
Proctorville town,119
Proctorville village,563
Progreso city,5861
Progreso Lakes city,251
Progress township,20
Progressive UT,18
Promise City city,112
Prompton borough,241
Prophets township,23
Prophetstown city,2007
Prophetstown township,2527
Prospect borough,1144
Prospect city,4860
Prospect city (pt.),4796
Prospect Heights city,16418
Prospect Heights city (pt.),4
Prospect Park borough,5931
Prospect town,9723
Prospect township,2418
Prospect village,290
Prosper town,14416
Prosper town (pt.),13808
Prosper township,655
Prosperity town,1192
Prosperity township,27
Prosser city,5802
Prosser village,70
Protection city,527
Protection township,697
Protivin city,280
Protivin city (pt.),21
Provencal village,607
Providence city,3085
Providence County,631974
Providence town,215
Providence township,161
Providence Village town,5311
Provincetown town,2980
Proviso township,152262
Provo city,114801
Provo township,32
Prowers County,12034
Prue town,464
Pryor Creek city,9445
Puckett village,324
Pueblo city,108423
Pueblo County,161875
Pukwana town,287
Pukwana township,143
Pulaski city,272
Pulaski County,392702
Pulaski town,271
Pulaski township,2067
Pulaski UT,13
Pulaski village,193
Pulaski village (pt.),3331
Pulawski township,334
Pullman city,31682
Pullman town,148
Pulteney town,1285
Pultney township,8660
Punta Gorda city,17596
Punxsutawney borough,5887
Purcell city,396
Purcell city (pt.),0
Purcell township,63
Purcellville town,8929
Purdin city,184
Purdy city,1099
Purvis city,2322
Puryear city,670
Pusheta township,1337
Pushmataha County,11125
Put-in-Bay township,631
Put-in-Bay village,138
Putman township,2069
Putnam County,72143
Putnam town,9416
Putnam township,300
Putnam Valley town,11722
Putney town,2681
Putney township,104
Puxico city,871
Puyallup city,39105
Pyatt town,218
Pymatuning township,3205
Pyote town,123
Quaker City village,494
Quakertown borough,8881
Quamba city,129
Quanah city,2496
Quantico town,531
Quapaw town,907
Quarry township,1143
Quarryville borough,2678
Quartzsite town,3613
Quasqueton city,550
Quay County,8501
Queen Anne town,218
Queen Anne town (pt.),127
Queen Anne's County,48804
Queen City city,587
Queen Creek town,32236
Queen Creek town (pt.),31769
Queen township,216
Queens County,2321580
Queensbury town,27675
Queenstown town,656
Quemahoning township,1980
Quenemo city,373
Questa village,1769
Quimby city,310
Quinby town,945
Quinby township,7
Quincy city,7914
Quincy town,1125
Quincy township,40805
Quincy village,1636
Quinhagak city,702
Quinlan city,1416
Quinn town,58
Quinn township,12
Quinnebaugh township,65
Quintana town,63
Quinter city,960
Quinton town,1011
Quinton township,2621
Quinwood town,288
Quiring township,71
Quitaque city,386
Quitman city,749
Quitman city (pt.),719
Quitman County,2315
Quitman town,44
Quitman village,176
Quiver township,855
Qulin city,455
Quogue village,986
Rabbit Lake township,324
Raber township,645
Rabun County,16243
Raccoon township,1509
Raceland city,2385
Racine city,498
Racine County,195163
Racine township,460
Racine village,664
Radcliff city,22952
Radcliffe city,538
Radford city,17646
Radisson town,395
Radisson village,244
Radium city,25
Radium city (pt.),16
Radnor township,3634
Radom village,213
Raeford city,4797
Ragan village,39
Ragan village (pt.),32
Ragland town,1677
Rahway city,28528
Raiford town,248
Railroad borough,278
Railroad township,1213
Rainbow City city,9606
Rainbow township,15
Rainelle town,1477
Rainier city,1913
Rains County,11032
Rainsburg borough,134
Rainsville city,5011
Rainy Butte township,28
Rainy Creek/Cheyenne township,28
Raisin township,7573
Raisinville township,5798
Rake city,221
Raleigh city,439896
Raleigh city (pt.),1137
Raleigh County,78241
Raleigh town,1441
Raleigh township,1173
Raleigh village,348
Ralls city,1878
Ralls County,10255
Ralpho township,4327
Ralston city,76
Ralston city (pt.),74
Ralston town,327
Ramah town,127
Ramapo town,133351
Ramer city,320
Rames township,39
Ramey borough,445
Ramona city,181
Ramona town,545
Ramseur town,1705
Ramsey borough,14800
Ramsey city,25598
Ramsey County,532655
Ramsey township,1828
Ramsey village,1024
Ranburne town,411
Ranchester town,943
Rancho Cordova city,69740
Rancho Cucamonga city,174305
Rancho Mirage city,17982
Rancho Palos Verdes city,42726
Rancho Santa Margarita city,49359
Rancho Viejo town,2495
Randalia city,66
Randall city,168
Randall County,128220
Randall town,3214
Randleman city,4149
Randlett town,436
Randolph city,158
Randolph County,22539
Randolph town,1724
Randolph township,4458
Randolph village,54
Randolph village (pt.),466
Random Lake village,1589
Raney township,24
Range township,997
Rangeley plantation,185
Rangeley town,1162
Rangely town,2430
Ranger city,2454
Ranger town,133
Ranier city,588
Rankin borough,2102
Rankin city,800
Rankin County,148070
Rankin village,544
Ranlo town,3517
Ransom Canyon town,1125
Ransom city,289
Ransom County,5446
Ransom township,912
Ransom village,376
Ranson corporation,4830
Rantoul city,182
Rantoul town,803
Rantoul township,11407
Rantoul village,13100
Rantoul village (pt.),3469
Rapho township,11443
Rapid City city,72638
Rapid City East UT,2095
Rapid River township,1159
Rapidan township,1108
Rapides Parish,132488
Rapids City village,956
Rapids City village (pt.),946
Rappahannock County,7361
Rarden township,1202
Rarden village,155
Raritan borough,8098
Raritan township,270
Raritan village,130
Rat Lake township,25
Ratcliff city,198
Rathbone town,1111
Rathbun city,88
Rathdrum city,7283
Ratliff City town,121
Raton city,6326
Rattan town,298
Rauville township,292
Ravalli County,41030
Ravanna township,215
Ravena village,3274
Ravenden Springs town,115
Ravenden town,457
Ravenel town,2571
Ravenna city,595
Ravenna township,2921
Ravenna village,1213
Ravenswood city,3834
Ravenwood town,420
Ravia town,529
Ravinia town,62
Ravinia township,381
Rawlins city,9227
Rawlins County,2584
Rawlins township,454
Rawson village,573
Ray city,751
Ray City city,1040
Ray County,22949
Ray township,4035
Rayburn township,1859
Rayland village,405
Rayle town,191
Raymer (New Raymer) town,102
Raymond city,807
Raymond town,4501
Raymond township,424
Raymond village,981
Raymond village (pt.),944
Raymondville city,11117
Raymondville town,361
Raymore city,19963
Rayne city,8039
Rayne township,2892
Raynham town,13691
Raytown city,29481
Rayville town,3720
Raywick city,135
Rea city,50
Read township,177
Reade township,1566
Readfield town,2548
Reading city,228
Reading town,25508
Reading township,1987
Readington township,16040
Readlyn city,824
Readmond township,593
Readsboro town,742
Readstown village,417
Reagan County,3755
Real County,3371
Reardan town,548
Reasnor city,153
Rebecca town,171
Recovery township,1603
Rector city,1843
Rector township,65
Red Bank borough,12445
Red Bank city,11784
Red Bay city,3126
Red Bluff city,14057
Red Boiling Springs city,1135
Red Bud city,3609
Red Cedar town,2140
Red Cliff town,270
Red Cloud city,968
Red Creek village,519
Red Cross town,741
Red Eye township,483
Red Fish township,16
Red Hill borough,2389
Red Hook town,11263
Red Hook village,1977
Red House town,40
Red Iron Lake township,208
Red Lake County,4043
Red Lake Falls city,1404
Red Lake Falls township,200
Red Lake township,44
Red Level town,490
Red Lick city,1006
Red Lion borough,6319
Red Lodge city,2215
Red Oak city,5573
Red Oak town,3430
Red River County,12446
Red River Parish,8669
Red River town,480
Red Rock town,282
Red Rock township,742
Red Springs town,3452
Red Springs town (pt.),0
Red Vermillion township,110
Red Willow County,10867
Red Wing city,16470
Redbank township,1039
Redbird town,141
Reddick town,512
Reddick village,159
Reddick village (pt.),141
Redding city,91593
Redding town,9309
Redding township,4349
Redfield city,1527
Redfield town,576
Redfield township,444
Redford charter township,47446
Redgranite village,2130
Redings Mill village,152
Redington Beach town,1455
Redington Shores town,2168
Redkey town,1348
Redlands city,70622
Redmon village,167
Redmond city,27941
Redmond town,732
Redmond township,4
Redondo Beach city,68149
Redpath township,46
Redstone township,5468
Redwater city,1060
Redwood City city,82881
Redwood County,15515
Redwood Falls city,5059
Redwood Falls city (pt.),5059
Redwood Falls township,175
Ree Heights town,61
Ree Heights UT,26
Ree township,21
Reece City town,637
Reed City city,2402
Reed plantation,156
Reed town,161
Reed township,6977
Reeder city,163
Reeder township,443
Reedley city,25426
Reeds Spring city,879
Reeds town,94
Reedsburg city,9533
Reedsburg town,1264
Reedsport city,4085
Reedsville town,600
Reedsville village,1183
Reedy town,177
Reese village,1414
Reese village (pt.),11
Reeseville village,690
Reeve township,648
Reeves County,14349
Reeves village,230
Reevesville town,202
Reform town,1638
Refugio County,7302
Refugio town,2838
Regal city,34
Regan city,44
Regent city,171
Register town,173
Rehobeth town,1440
Rehoboth Beach city,1424
Rehoboth town,11926
Reid town,1266
Reidsville city,2617
Reidville town,611
Reile's Acres city,583
Reilly township,106
Reily township,2684
Reinbeck city,1639
Reine township,95
Reiner township,87
Reis township,79
Reklaw city,380
Reklaw city (pt.),219
Reliance town,209
Rembrandt city,206
Remer city,363
Remer township,187
Remerton city,1130
Reminderville village,3852
Remington town,1167
Remsen city,1643
Remsen town,1915
Remsen village,499
Remsen village (pt.),471
Rendsville township,160
Rendville village,36
Renfrow town,12
Renick village,171
Rennert town,379
Reno city,236995
Reno city (pt.),2634
Reno County,63794
Reno township,1447
Reno Valley township,38
Renova town,721
Renovo borough,1234
Rensselaer city,5937
Rensselaer city (pt.),5912
Rensselaer County,159774
Rensselaer Falls village,329
Rensselaer village,232
Rensselaerville town,1853
Rentiesville town,126
Renton city,98404
Rentz city,293
Renville city,1225
Renville County,15025
Renville township,33
Renwick city,238
Repton town,272
Republic city,112
Republic city (pt.),102
Republic County,4803
Republic township,1072
Republic village,537
Republican City township,131
Republican City village,156
Republican township,1601
Resaca town,770
Reseburg town,764
Reserve city,83
Reserve city (pt.),81
Reserve township,1404
Reserve village,279
Resort township,2750
Rest Haven town,66
Rest Haven town (pt.),34
Retreat town,387
Reuben township,62
Reubens city,72
Revere city,54157
Revere town,77
Revillo town,116
Rewey village,297
Rex township,31
Rexburg city,27094
Rexford city,231
Rexford town,147
Rexine township,4
Reydon town,217
Reyno city,445
Reynolds city,1041
Reynolds city (pt.),94
Reynolds County,6565
Reynolds town,527
Reynolds township,286
Reynolds village,523
Reynolds village (pt.),27
Reynoldsburg city,36711
Reynoldsburg city (pt.),919
Reynoldsburg City township,770
Reynoldsville borough,2724
Rhame city,176
Rhame township,27
Rhea County,32641
Rheiderland township,265
Rhine town,379
Rhinebeck town,7838
Rhinebeck village,2629
Rhinehart township,138
Rhineland town,137
Rhinelander city,7497
Rhoda township,117
Rhode Island,1055173
Rhodell town,172
Rhodes city,309
Rhodhiss town,1049
Rhodhiss town (pt.),685
Rhome city,1590
Rialto city,102741
Rib Falls town,1036
Rib Lake town,848
Rib Lake village,900
Rib Mountain town,6925
Rice city,1344
Rice County,10015
Rice Lake city,8286
Rice Lake town,3070
Rice Lake township,4124
Rice River township,132
Rice township,330
Riceboro city,811
Riceland township,429
Rices Landing borough,449
Riceville city,802
Riceville city (pt.),327
Riceville township,83
Rich County,2293
Rich Creek town,752
Rich Grove township,891
Rich Hill city,1348
Rich Hill township,1672
Rich Square town,908
Rich township,77311
Rich Valley township,685
Rich Valley UT,11
Richards town,97
Richardson city,108617
Richardson city (pt.),31136
Richardson County,8128
Richardson township,535
Richardton city,548
Richardville township,100
Richburg town,264
Richburg township,38
Richburg village,443
Richburg village (pt.),142
Richey town,189
Richfield city,489
Richfield Springs village,1238
Richfield town,2338
Richfield township,409
Richfield village,3690
Richford town,1145
Richhill township,861
Richland borough,1549
Richland Center city,5066
Richland Center township,5
Richland city,1427
Richland city (pt.),117
Richland County,16061
Richland Grove township,2227
Richland Hills city,8041
Richland Parish,20740
Richland Springs town,325
Richland town,411
Richland township,370
Richland UT,215
Richland village,774
Richlands town,1674
Richlandtown borough,1316
Richlawn city,415
Richmond city,108565
Richmond city (pt.),0
Richmond County,201368
Richmond Heights city,8495
Richmond Hill city,11229
Richmond town,3383
Richmond township,6652
Richmond village,1895
Richmondville town,2513
Richmondville village,881
Richton Park village,13751
Richton town,1063
Richview township,328
Richview village,241
Richview village (pt.),0
Richville city,96
Richville village,322
Richwood city,3755
Richwood town,3375
Richwood township,629
Richwood village,2251
Richwoods township,6022
Rickardsville city,179
Ricketts city,145
Ricks township,1196
Rico town,256
Riddle city,1177
Riddleville town,95
Ridge Farm village,860
Ridge Spring town,743
Ridge township,422
Ridgebury township,1966
Ridgecrest city,28726
Ridgecrest town,678
Ridgefield borough,11289
Ridgefield city,6123
Ridgefield Park village,12996
Ridgefield town,25205
Ridgefield township,2304
Ridgeland city,24221
Ridgeland town,4076
Ridgeland town (pt.),0
Ridgeland township,392
Ridgeland village,277
Ridgeley town,649
Ridgeley township,167
Ridgely town,1616
Ridgely township,113
Ridgely village,110
Ridgeside city,415
Ridgetop city,1979
Ridgetop city (pt.),50
Ridgeville town,106
Ridgeville township,1079
Ridgeway city,310
Ridgeway city (pt.),316
Ridgeway town,6596
Ridgeway township,2460
Ridgeway village,336
Ridgeway village (pt.),225
Ridgewood village,25496
Ridgway borough,3951
Ridgway town,953
Ridgway township,886
Ridgway village,821
Ridgway village (pt.),207
Ridley Park borough,7034
Ridley township,31047
Ridott township,1422
Ridott village,161
Riegelsville borough,860
Rienzi town,316
Riesel city,1020
Rietbrock town,977
Rifle city,9488
Rifle township,46
Riga town,5615
Riga township,1373
Rigby city,4037
Riggin township,49
Riggins city,416
Riley city,994
Riley County,75194
Riley town,220
Riley township,2874
Rimersburg borough,929
Rinard city,52
Rincon town,9638
Rindge town,5956
Rinehart township,214
Ring Thunder township,13
Ringgold city,3679
Ringgold County,5051
Ringgold town,1443
Ringgold township,732
Ringle town,1767
Ringling town,1005
Ringsted city,406
Ringtown borough,801
Ringwood borough,12377
Ringwood town,513
Ringwood village,825
Rio Arriba County,39777
Rio Blanco County,6707
Rio Bravo city,4855
Rio Dell city,3377
Rio Grande City city,14227
Rio Grande County,11607
Rio Grande village,837
Rio Hondo city,2430
Rio Rancho city,93820
Rio Rancho city (pt.),800
Rio township,513
Rio village,218
Rio Vista city,8070
Ripley city,5349
Ripley County,28497
Ripley town,479
Ripley township,101
Ripley village,85
Ripon city,14966
Ripon town,1391
Rippey city,289
